id,source,split,num_gt_spans,num_pred_spans,correct,missing_spans,extra_spans,text
viocd_test_261,bio_splits,test,0,0,1,,,"mình dùng 2 tháng rồi, không thấy tác dụng nhưng mình sẽ mua lại vì có cảm giác tinh chất thấm vào da, thấy cũng yên tâm lắm."
viocd_test_262,bio_splits,test,0,1,0,,[5:10:COMP],"sản phẩm gel trị mụn không có tác dụng nhiều vẫn đang trong quá trình sử dụng . sửa rửa mặt thì quá được rất hợp với da thường, còn lọ dung dịch thì làm da bóng lên mà không có dầu cũng ok, quà tặng t"
viocd_test_264,bio_splits,test,0,0,1,,,"hàng đẹp lắm luôn hơn cả mong đợi, có chữ crocs nhìn như chính hãng ạ,  cửa hàng  tư vấn nhiệt tình, em sẽ ủng hộ  cửa hàng  lần sau."
viocd_test_267,bio_splits,test,0,0,1,,,tốt..giao hàng nhanh..kỹ càng..sd hiệu  quả
viocd_test_273,bio_splits,test,0,0,1,,,hàng được shiPer cũng oke.. mặt nạ ủng hộ  cửa hàng  nhé
viocd_test_274,bio_splits,test,0,0,1,,,"trò chơi rất vui tôi rất thích, rất tuyệt vời"
viocd_test_276,bio_splits,test,0,0,1,,,"quần đẹp, xịn sò, giá rẻ, giao nhanh"
viocd_test_281,bio_splits,test,0,0,1,,,làm sao kích hoạt bảo hành vậy  cửa hàng
viocd_test_282,bio_splits,test,0,0,1,,,"váy đẹp,ko lỗi ,y hình, sẽ ủng hộ  cửa hàng  tiếp"
viocd_test_283,bio_splits,test,0,0,1,,,giao hàng đúng mẫu giống hình rất đẹp nhé  cửa hàng
viocd_test_289,bio_splits,test,0,0,1,,,chai trước mình xài vừa sức lên da sẽ hơi nóng xíu. mà chai này mình sức lên không có cảm giác nóng là sao ạ
viocd_test_290,bio_splits,test,0,0,1,,,kích hoạt bảo hành điện tử giùm mình nhé cảm ơn  cửa hàng
viocd_test_291,bio_splits,test,0,0,1,,,"đầm đẹp , đúng  cỡ  , đúng màu, giá này mà được đầm vậy quá ổn , hàng việt nam nên mình rất thích , giao hàng nhanh ,  cám ơn"
viocd_test_293,bio_splits,test,0,0,1,,,ứng dụng này rất hữu ích lắm đó mọi người
viocd_test_294,bio_splits,test,0,0,1,,,sài tốt. đúng sản phẩm. mùi hương dễ chịu
viocd_test_298,bio_splits,test,0,0,1,,,áo đẹp lắm  cửa hàng  ơi các bạn yên tâm mua đi bán rẻ mà đẹp nữa được
viocd_test_300,bio_splits,test,0,0,1,,,"gia hàng nhanh,  sản phẩm  đúng mô tả chính hãng, da mụn nên mua xài lần đầu. hi vọng có kết  quả  tốt.  cám ơn   cửa hàng"
viocd_test_301,bio_splits,test,0,0,1,,,sài thích lắm ạ giá lại rẻ
viocd_test_303,bio_splits,test,0,0,1,,,đúng chất vải
viocd_test_304,bio_splits,test,0,0,1,,,xài tốt lắm mặt nạ ạ
viocd_test_305,bio_splits,test,0,0,1,,,giao hàng rất nhanh nha...  sản phẩm  chưa xài nên chwua biết nè.. nhưng có mùi thơm... đóng gói cực kĩ
viocd_test_307,bio_splits,test,0,0,1,,,hợp giá tiền
viocd_test_310,bio_splits,test,0,0,1,,,cung duoc.hop gia tien
viocd_test_311,bio_splits,test,0,0,1,,,hàng giao nhanh.đóng gói kỉ ạ.hàng được lắm  cửa hàng
viocd_test_314,bio_splits,test,0,0,1,,,hàng được lắm😊
viocd_test_315,bio_splits,test,0,0,1,,,"tôi cho  5star  vì game này rất hay. tôi có thể tập đàn , có thể giải trí và game này chơi cũng hay nên mong nhà sản xuất cho thêm nhiều game hay như thế này nữa nha 😀 tôi thích lắm đấy."
viocd_test_316,bio_splits,test,0,0,1,,,mịn nhẹ cover khá tốt. kiềm dầu cũng rất tốt mua bản đầu nhấn dễ lấy kem hơn bản đổ. rất hài lòng. mình nghĩ màu son hợp với người đứng tuổi hơn
viocd_test_317,bio_splits,test,0,0,1,,,tuyệt vời!
viocd_test_318,bio_splits,test,0,1,0,,[4:6:COMP],nó rất vui nhưng hơi lag do điện thoại tôi khá yếu nên điện thoại của bạn mà mượt thì tải thử đi nhé nó sẽ gây nghiệng đó-.-
viocd_test_320,bio_splits,test,0,0,1,,,"sữa rửa mặt giá thấp nhưng chất lượng rất ổn nha, sau khi sử dụng thì mặt không bị khô hoặc rít, hiệu  quả  ngăn ngừa mụn cũng có, giao hàng nhanh"
viocd_test_321,bio_splits,test,0,0,1,,,"ứng dụng rất hay,người dân nên sử dụng để chung tay một phần nào đó chống dịch bệnh.mong ứng dụng sẽ được  quả người bá đến tất cả mọi người để biết được một ứng dụng tuyệt vời như vậy 👍"
viocd_test_323,bio_splits,test,0,0,1,,,vải đẹp chất lượng tốt đáng với số tiền nên ủng hộ  cửa hàng
viocd_test_328,bio_splits,test,0,0,1,,,chưa biết có đỡ mụn không nhưng giao hàng siêu nhanh 💖
viocd_test_329,bio_splits,test,0,0,1,,,chuẩn  cỡ  nha.
viocd_test_330,bio_splits,test,0,0,1,,,được đồ y như hình  cửa hàng  giao hàng lẹ
viocd_test_333,bio_splits,test,0,0,1,,,"cửa hàng  giao hàng nhanh, đóng gói kĩ nữa sẽ ủng hộ  cửa hàng  👍"
viocd_test_334,bio_splits,test,0,0,1,,,bhe gì d gì sb gì maBsHs chất lượng tốt đóng gói đẹp vhs gì d gì đnbd gì kbd gì drdaN
viocd_test_335,bio_splits,test,0,0,1,,,hàng tốt như hình
viocd_test_336,bio_splits,test,0,0,1,,,mọi người nên chơi trò chơi đánh đàn nhá trò chơi này chơi rất vui nhưng mọi người chơi ít thôi không xe bị hỏng mất đấy ::: còn nhiều trò vui hơn như là chạy và còn nhiều trò chơi khác vui hơn các bạ
viocd_test_337,bio_splits,test,0,0,1,,,giao hàng nhah dong goi can than
viocd_test_341,bio_splits,test,0,0,1,,,hàng mới chưa khui! but bảo hành thế nào  cửa hàng ?
viocd_test_342,bio_splits,test,0,0,1,,,trên ứng dụng tôi có thể nhắn tin với bạn bè . còn có thể theo dõi thần tượng của mình nhiều hơn nên tôi thấy thích ứng dụng . cũng có một vài lỗi nhỏ nhưng tôi vẫn cho  5star  để ủng hộ nhà sản suất 
viocd_test_344,bio_splits,test,0,0,1,,,son lên môi đẹp.
viocd_test_346,bio_splits,test,0,0,1,,,"khá hay ! dễ kiếm kim cương, nạp cũng vừa phải, trả tiền thì đương nhiên mạnh, nhưng dân cày cũng có thể chơi được...nên có những hoạt động nhỏ khuyến khích các bạn frE player bên cạnh những event nạp"
viocd_test_347,bio_splits,test,0,0,1,,,"hàng chính hãng,nguyên seal, cửa hàng  giao hàng cực nhanh và đã kích hoạt bảo hành máy cho khách sau một ngày nhận hàng,cảm ơn  cửa hàng !"
viocd_test_350,bio_splits,test,0,0,1,,,positive  mọi người rất may mắn khi biết đến game này đó| game này giúp mọi người giải (sì trét)| âm nhạc có thể thoả mãn được tất cả mọi người 😄| và còn có thể chơi chung với người khắp nơi 😘😘hay lắm
viocd_test_352,bio_splits,test,0,0,1,,,giao hàng nhanh đong gói cẩn thật sẽ trung quốc thành với  cửa hàng  lâu dài ()
viocd_test_357,bio_splits,test,0,0,1,,,"máy mới nguyên seal, hàng chính hãng. rất đáng tiền"
viocd_test_358,bio_splits,test,0,0,1,,,"mùi rất thơm, giúp tôi giảm được nhiều mụn"
viocd_test_359,bio_splits,test,0,0,1,,,"giao hàng nhanh, sản phẩm nguyên vẹn và rất ưng ý trong khâu gói hàng. đã dùng thử bộ mini trị mụn nhanh, giá rẻ mà đủ ẩm không khô không đổ dầu nên mua phiên bản fuL để trải nghiệm tiếp. cảm ơn lazad"
viocd_test_360,bio_splits,test,0,1,0,,[35:39:COMP],mình đã trời game này hơn một năm rồi và thấy nó rất được tốt cho các máy androi tầm trung. sẽ có nhiều bạn không thể cập nhật tin tức về game được nên rất khó phổ biến các lỗi bổ sung thường xảy ra v
viocd_test_361,bio_splits,test,0,0,1,,,"mình dùng thấy được, da mình đỡ nhờn và hạn chế mụn, mình rất hài lòng. cảm ơn lazada,  sản phẩm  được đóng gói cẩn thận"
viocd_test_362,bio_splits,test,0,0,1,,,"giao hàng nhanh, hàng chất lượng!"
viocd_test_363,bio_splits,test,0,0,1,,,máy dùng ổn nghe gọi rõ nét.hàng tốt trong tầm giá
viocd_test_365,bio_splits,test,0,0,1,,,cao m63 mặc hơi ngắn ạ còn quần đẹp hình nè
viocd_test_371,bio_splits,test,0,0,1,,,đẹp về đúng mẫu giao cực nhanh ❤
viocd_test_372,bio_splits,test,0,0,1,,,đóng gói rất cẩn thận. mở hộp ra thất rất ok. trải nghiệm thử thấy pin trâu máy xài khá tốt. giá vừa phải. đáng để mua đó mọi người!
viocd_test_373,bio_splits,test,0,0,1,,,đồ đẹp không chỗ nào chê
viocd_test_374,bio_splits,test,0,0,1,,,ao mau ma  đẹp  vua voi gia tien
viocd_test_376,bio_splits,test,0,0,1,,,"sản phẩm tốt,  cửa hàng  phục vụ tốt từ chất lượng dịch vụ tới chất lượng sản phẩm"
viocd_test_377,bio_splits,test,0,0,1,,,sản phẩm tốt
viocd_test_379,bio_splits,test,0,0,1,,,mình xài được 3 ngày và mụn cũng giảm bớt
viocd_test_380,bio_splits,test,0,0,1,,,tôi rất thích và tôi rất tự hào về cái này nó nghe nhạc thì tôi nói sao cũng biết nữa nhưng mà là nó rất hay và nổi tiếng tôi cho năm sau và tôi nghĩ là mọi người dùng không sao hết mọi người dùng nha
viocd_test_381,bio_splits,test,0,0,1,,,"tôi thích phần từ được sử dụng trong thực tế. rất thiết thực, hay lắm. aP nên phát triển phần áp dụng vào thực tế hoặc trong từng trường hợp cụ thể.ありがとうございます.頑張りましょう。"
viocd_test_382,bio_splits,test,0,0,1,,,sản phẩm dùng được
viocd_test_383,bio_splits,test,0,0,1,,,hàng đẹp in hình ủng hộ  cửa hàng  nha mn❤
viocd_test_387,bio_splits,test,0,0,1,,,hàng như mong đọi
viocd_test_388,bio_splits,test,0,0,1,,,"tôi rất vui khi chơi game magic tiles 3 no g yêu p cho tôi nhanh nhạy hơn cũng rất hay, tôi mong các bạn sẽ được nhiều người đánh giá  5star  để gamer càng ngày càng hot hơn."
viocd_test_389,bio_splits,test,0,0,1,,,quá tuyệt vời
viocd_test_390,bio_splits,test,0,0,1,,,hàng chuẩn chính hãng rất nên mua
viocd_test_393,bio_splits,test,0,0,1,,,"nhận hàng xong bở ngở, quá đẹp"
viocd_test_397,bio_splits,test,0,0,1,,,"áo gia đình may quá đẹp luôn, đặt cho cả nhà 9 cái ai cũng thích hết"
viocd_test_398,bio_splits,test,0,0,1,,,đẹp tiếp tục ủng hộ  cửa hàng
viocd_test_400,bio_splits,test,0,0,1,,,gói hàng cẩn thận..  hạn sử dụng  xa..
viocd_test_402,bio_splits,test,0,0,1,,,sản phẩm này quá tuyệt vời luôn mọi người ạ em sử dụng xong là thích cực luôn mọi người ủng hộ maybiline nhé
viocd_test_405,bio_splits,test,0,0,1,,,"quần gióng hình, con gái mình thích. cho  cửa hàng   5star"
viocd_test_407,bio_splits,test,0,0,1,,,"vải đẹp! được lắm, shiper vui vẻ, dễ thương!  5star  nhé  cửa hàng !"
viocd_test_411,bio_splits,test,0,0,1,,,em cảm ơn dungmori nhiều ạ
viocd_test_412,bio_splits,test,0,0,1,,,dép đẹp mua thiếp
viocd_test_415,bio_splits,test,0,0,1,,,"dép đẹp mềm mại , nếu chân hơi tròn lớn hơn một cỡ  sẽ mang thoải mái . gửi  cửa hàng   5star  vì hàng đẹp giá rẻ . nvgh quá dễ thương"
viocd_test_420,bio_splits,test,0,0,1,,,ứng dụng tốt . bỏ vài phút ra để nói cách sử dụng phù hợp cho các bạn khi dùng chúng ta nên để khoảng lường mực chừng tù 15>>>20 phần trăm . nếu tăng nữa thì ngược lại có thể làm chúng ta hư hao về lo
viocd_test_421,bio_splits,test,0,0,1,,,"xài nhãn_hiệu lâu rồi, rất yên tâm khi xài sản phẩm của nhãn_hiệu"
viocd_test_422,bio_splits,test,0,0,1,,,"game hay, đồ hoạ đẹp không chê vào đâu  được , các bạn trg game rất vui nhộn , hoà đồng và đặc biệt là tôn trọng nhau... các bạn ai chưa chơi hãy vào chơi đi đảm bảo sẽ không phụ lòng mong muốn của cá"
viocd_test_424,bio_splits,test,0,0,1,,,"san phẩm như hình , đóng gói cẩn thận"
viocd_test_427,bio_splits,test,0,0,1,,,sản phẩm dùng thích lắm ạ
viocd_test_432,bio_splits,test,0,0,1,,,hàng vừa rẻ vừa đẹp ạ cho fuL  5star  vì anh shiPer rất dễ thương ạ😆
viocd_test_433,bio_splits,test,0,0,1,,,hàng đẹp lắm giao hàng rất nhanh
viocd_test_438,bio_splits,test,0,0,1,,,chưa xài nên chưa  bình thường
viocd_test_442,bio_splits,test,0,0,1,,,"tôi rất thích nó, đồ hình vuông.nhờ game này tôi đã có kênh và tôi đã có 99999 like."
viocd_test_444,bio_splits,test,0,0,1,,,. hàng được 1. shiPer được 10 ....  5star  star star star star ❤..
viocd_test_445,bio_splits,test,0,0,1,,,đóng gói cẩn thận👌
viocd_test_446,bio_splits,test,0,0,1,,,"đóng gói kĩ càng ,giao hàng nhanh. sản phẩm có mùi khá thơm ,dịu nhẹ không gây kích ứng da"
viocd_test_447,bio_splits,test,0,0,1,,,"chất son đẹp, màu son thịnh hành, đã sử dụng đến cây thứ 3, đóng gói cẩn thận, rất hài lòng và sẽ đồng hành dài dài"
viocd_test_451,bio_splits,test,0,1,0,,[9:16:COMP],"mình có mua 4 áo bên  cửa hàng  , áo bị một chấm đen có xíu mình nói  cửa hàng  khỏi đổi cho mình cũng  được  vậy mà hôm sau có anh nhân viên ten ten tới đổi cho mình cái mới. cho  cửa hàng  5 1star  "
viocd_test_453,bio_splits,test,0,0,1,,,hàng được nhé
viocd_test_463,bio_splits,test,0,0,1,,,"lần đầu tiên sử dụng sản phẩm của maybeLine hơn cả mong đợi. sẽ tiếp tục ủng hộ, mọi người nên mua giá rẻ nhữngchất lượng rất tốt."
viocd_test_464,bio_splits,test,0,0,1,,,sản phẩm  như hình  cửa hàng  tư vấn kĩ càng mặt nạ nên mua
viocd_test_465,bio_splits,test,0,0,1,,,máy mới fuL seal fuL box. hên mua vào đúng lúc giảm giá sốc nên chỉ tốn 3 chai 😁😁😁
viocd_test_469,bio_splits,test,0,0,1,,,đã dùng nhiều lần 💕 rất tin tưởng bên  cửa hàng
viocd_test_473,bio_splits,test,0,0,1,,,quần đẹp mặt vừa ý
viocd_test_474,bio_splits,test,0,0,1,,,sản phẩm được gói cẩn thận. cảm thấy da mướt và sáng hơn khi sử dụng. nhìn chung khá ưng ý về sản phẩm.
viocd_test_475,bio_splits,test,0,0,1,,,rất tuyệt vời cho  5star
viocd_test_477,bio_splits,test,0,0,1,,,"giao hàng nhanh, đóng gói cẩn thận, điên thoại đẹp"
viocd_test_478,bio_splits,test,0,0,1,,,"rất bổ ích,rất tốt cho trẻ em"
viocd_test_479,bio_splits,test,0,0,1,,,cũng xịn
viocd_test_487,bio_splits,test,0,0,1,,,đúng chính hãng
viocd_test_488,bio_splits,test,0,0,1,,,"giao hàng nhanh vãi nồi, chả nhẽ cho   1star   vì nhanh quá"
viocd_test_489,bio_splits,test,0,0,1,,,vải đẹp rất thích . sẽ ủng hộ  cửa hàng
viocd_test_490,bio_splits,test,0,0,1,,,"giao hàng nhanh,hàng chính hãng ,đóng gói cẩn thận"
viocd_test_493,bio_splits,test,0,0,1,,,hàng ok.so với giá tiền  5star  vận chuyển nhanh. nhân viên giao hàng nhiệt tình thái độ tốt
viocd_test_494,bio_splits,test,0,0,1,,,"giao hàng nhanh, hàng xịn chính hãng. mua trên lzd thì rẻ, không biết mọi người cứ mất công đi mua hàng xách tay làm gì vừa không rõ nguồn gốc mà cungz đắt"
viocd_test_496,bio_splits,test,0,0,1,,,mới gội thấy bớt ngứa. để sử dụng lâu coi có hiệu  quả  kg.
viocd_test_497,bio_splits,test,0,0,1,,,các bạn nên dùng thử..rất hiệu  quả ...lazada rất đág tin cậy shiPer giao hàng đúg hẹn..thân thiện..nói chung cực thích mua sắm ở lazada
viocd_test_499,bio_splits,test,0,0,1,,,"gói hàng cẩn thận , kem bôi tệp vô da nhah , có mùi thơm nhẹ , sau khi tẩy trag cảm giác  được  dưỡng nhẹ không bị khô da"
viocd_test_500,bio_splits,test,0,0,1,,,"thực sự xài êm lắm, hết gàu ngay lần gội đầu tiên luôn ấy, tới lúc tóc sắp dơ cũng không thấy gàu. mà lại không bị khô tóc nữa chứ! mình đã thử nhiều loại,  gì o mới thấy em ấy!"
viocd_test_502,bio_splits,test,0,0,1,,,"giao hàng nhanh, hàng nguyên seal. vui lòng kích hoạt bảo hành"
viocd_test_506,bio_splits,test,0,0,1,,,sản phẩm của nhãn_hiệu khá phù hợp với da của mình mình sử dụng sản phẩm cũng lâu rồi sản phẩm rất tốt ❤❤
viocd_test_507,bio_splits,test,0,0,1,,,"màu đẹp, chất tốt và siêu siêu mềm mại không gây khô môi"
viocd_test_508,bio_splits,test,0,0,1,,,"hợp với màu da của mình,  sản phẩm  được giao hàng nhanh chóng"
viocd_test_509,bio_splits,test,0,0,1,,,mình mua áo gia đình này mặc thích được cảm ơn  cửa hàng  cho mình sản phẩm ưng ý
viocd_test_510,bio_splits,test,0,0,1,,,"cái gì đây, game mà tôi rất thích và sống để chơi , thế mà giờ lại có nhiều người khó chịu vậy sao , thật đau lòng nhưng cũng chưa chắc khi  không  họ nói như vậy, một loại game cộng đồng mang tính ch"
viocd_test_511,bio_splits,test,0,0,1,,,"dùng thử được 4 ngày (xen kẽ với bồ kết) trước mắt không thấy gầu, không biết bao giờ bị lại."
viocd_test_513,bio_splits,test,0,0,1,,,"giao hàng nhanh cực, mới đặt chiều qua mà hôm nay đã có."
viocd_test_516,bio_splits,test,0,0,1,,,nhận hàng đúng như trong hình. fuL box. cảm ơn  cửa hàng
viocd_test_520,bio_splits,test,0,0,1,,,"đầm y hình ,đẹp, chất lượng phù hợp với giá tiền mọi người nên mua ở  cửa hàng  nay"
viocd_test_521,bio_splits,test,0,0,1,,,"tôi dùng rất lâu rồi thấy tiện lợi mà còn đáng yêu nữa trong khi : người dùng thì đời cũ (1955) máy Sung thì đời đầu ,  quả người cáo chút không sao vì nó là sức đẩy cho sự phát triển ứng dụng cũng nh"
viocd_test_524,bio_splits,test,0,0,1,,,sản phẩm được
viocd_test_525,bio_splits,test,0,0,1,,,"game này hay lắm các bạn nhớ tải nha . cho  5star  luôn . mình đã có lần đứng hạng 2 và nặng 380,866 không"
viocd_test_527,bio_splits,test,0,0,1,,,"đây là phần mềm tra từ điển hữu ích nhất mà tôi đã dùng, không chỉ dừng lại ở việc tra từ điển, mà tflat còn giúp cho người dùng học thêm từ vựng theo từng mục đích học, tích hợp chơi game giúp học từ"
viocd_test_528,bio_splits,test,0,0,1,,,sản phẩm  tốt mùa rất rất thơm luôn mua đây lần đầu mua hàng ở  cửa hàng  cảm thấy rất tuyệt. mua trúng dịp sale rồi rẻ luôn cám ơn  cửa hàng  ♥♥♥♥♥
viocd_test_532,bio_splits,test,0,0,1,,,"chất vải đẹp, sẽ ủng hộ  cửa hàng ."
viocd_test_533,bio_splits,test,0,0,1,,,"chất lượng rất tốt, đã mua 2 lần"
viocd_test_534,bio_splits,test,0,0,1,,,mượt mà lắm ngon trong tầm giá
viocd_test_536,bio_splits,test,0,0,1,,,tôi rất thích cả nhà trò chơi này trò chơi này thì mà tôi đã vượt quá 2 thì nó cực kỳ nhanh tuổi liên tiếp từ một đến 2 là 3 là tôi đã bỏ cuộc sống của đó thì tôi cũng sẽ ổn định ra vì tôi thấy nó rất
viocd_test_537,bio_splits,test,0,0,1,,,sản phẩm chất lượng
viocd_test_538,bio_splits,test,0,0,1,,,rất tốt luôn á sieu đẹp..
viocd_test_541,bio_splits,test,0,0,1,,,hàng  được  đóng gói 3 lớp cẩn thận. mới đặt tối hôm qua sáng nay đã giao rồi
viocd_test_543,bio_splits,test,0,0,1,,,hàng đẹp giao đúng  cỡ .sẽ ủng hộ  cửa hàng  tiếp tục
viocd_test_545,bio_splits,test,0,0,1,,,chính hãng xài thích
viocd_test_546,bio_splits,test,0,0,1,,,đồ rất đẹp
viocd_test_547,bio_splits,test,0,0,1,,,đỡ hơn sau một tháng sử dụng
viocd_test_548,bio_splits,test,0,0,1,,,da mình thuộc dạng da hỗn hợp thiên dầu khá khó chiều nên việc tìm kiếm loại kem chống nắng phù hợp cũng khá nan giải hì hì. nghe đến kem chống nắng aneSa từ các group làm đẹp đã lâu nhưng chưa dám th
